buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,predicted_win_prob,owned_sets,rank,points
0,1,1,1,0,1,0,0,1,1,4,50.0,0.09392284975141924,"light_blue, pink, orange, yellow, stations, utilities",820,820
0,1,1,1,0,1,1,0,1,1,4,50.0,0.09391885146832403,"light_blue, pink, orange, yellow, green, stations, utilities",821,821
0,1,1,1,1,0,1,0,0,1,4,50.0,0.09385421850643197,"light_blue, pink, orange, red, green, utilities",822,822
1,0,1,0,1,1,0,0,0,1,4,50.0,0.09384103122621341,"brown, pink, red, yellow, utilities",823,823
0,1,1,1,0,0,1,0,1,1,4,50.0,0.09381186825814554,"light_blue, pink, orange, green, stations, utilities",824,824
0,1,1,1,0,1,0,0,1,0,4,50.0,0.09380764997232315,"light_blue, pink, orange, yellow, stations",825,825
0,1,1,1,1,0,1,1,0,0,4,50.0,0.0937428098937669,"light_blue, pink, orange, red, green, indigo",826,826
0,1,1,1,0,1,1,0,1,0,4,50.0,0.09373026969110995,"light_blue, pink, orange, yellow, green, stations",827,827
0,1,1,0,1,1,0,0,0,1,4,50.0,0.09372312769453246,"light_blue, pink, red, yellow, utilities",828,828
0,1,1,1,0,0,0,0,1,1,4,50.0,0.09369360603675327,"light_blue, pink, orange, stations, utilities",829,829
0,1,1,0,1,0,0,0,0,1,4,50.0,0.09364718553185515,"light_blue, pink, red, utilities",830,830
1,0,1,1,0,1,0,1,0,1,4,50.0,0.09363003435896193,"brown, pink, orange, yellow, indigo, utilities",831,831
1,0,1,0,1,0,0,1,1,1,4,50.0,0.093598580915861,"brown, pink, red, indigo, stations, utilities",832,832
0,1,1,1,1,1,1,0,1,0,4,50.0,0.09356860408003165,"light_blue, pink, orange, red, yellow, green, stations",833,833
0,1,1,1,0,1,0,0,0,0,4,50.0,0.09355681737535529,"light_blue, pink, orange, yellow",834,834
1,0,0,1,1,1,0,1,0,1,4,50.0,0.09353541647438755,"brown, orange, red, yellow, indigo, utilities",835,835
0,1,1,1,0,0,1,0,0,1,4,50.0,0.09351979244937833,"light_blue, pink, orange, green, utilities",836,836
0,1,1,1,1,0,0,1,0,0,4,50.0,0.09351065834899185,"light_blue, pink, orange, red, indigo",837,837
0,1,1,0,1,1,0,0,0,0,4,50.0,0.09348947754807603,"light_blue, pink, red, yellow",838,838
0,1,1,0,1,1,1,0,0,0,4,50.0,0.09345389933377171,"light_blue, pink, red, yellow, green",839,839
1,0,0,1,1,0,0,0,1,0,4,50.0,0.09341817257853821,"brown, orange, red, stations",840,840
0,1,1,1,1,1,0,0,1,1,4,50.0,0.09341130263416211,"light_blue, pink, orange, red, yellow, stations, utilities",841,841
0,1,1,1,0,1,0,1,0,0,4,50.0,0.09339798085484324,"light_blue, pink, orange, yellow, indigo",842,842
0,1,1,1,0,1,1,1,0,0,4,50.0,0.09339543685127097,"light_blue, pink, orange, yellow, green, indigo",843,843
1,0,1,0,0,0,1,1,1,1,4,50.0,0.09339018227602551,"brown, pink, green, indigo, stations, utilities",844,844
0,1,1,1,1,0,0,0,0,0,4,50.0,0.09336970461040861,"light_blue, pink, orange, red",845,845
1,0,1,0,0,1,0,1,0,1,4,50.0,0.09336800612451142,"brown, pink, yellow, indigo, utilities",846,846
0,0,1,1,1,1,1,1,0,0,4,50.0,0.09333947737551909,"pink, orange, red, yellow, green, indigo",847,847
1,0,1,0,0,0,1,0,0,1,4,50.0,0.09332456100111838,"brown, pink, green, utilities",848,848
0,1,1,1,1,1,0,0,0,1,4,50.0,0.09329501943685367,"light_blue, pink, orange, red, yellow, utilities",849,849
0,1,1,0,1,0,0,0,1,0,4,50.0,0.09325884544031138,"light_blue, pink, red, stations",850,850
1,0,1,1,0,1,0,1,1,0,4,50.0,0.09322477968006174,"brown, pink, orange, yellow, indigo, stations",851,851
0,1,1,1,1,0,1,0,1,0,4,50.0,0.09315955882186326,"light_blue, pink, orange, red, green, stations",852,852
0,1,1,1,1,1,1,0,0,0,4,50.0,0.09308332590292856,"light_blue, pink, orange, red, yellow, green",853,853
0,0,1,1,1,1,1,1,0,1,4,50.0,0.09306113810006636,"pink, orange, red, yellow, green, indigo, utilities",854,854
1,0,1,0,1,0,1,0,0,1,4,50.0,0.09304701542523627,"brown, pink, red, green, utilities",855,855
1,0,1,1,1,1,1,1,0,1,4,50.0,0.09299837183063143,"brown, pink, orange, red, yellow, green, indigo, utilities",856,856
0,1,1,1,1,0,0,1,1,0,4,50.0,0.09295231508259331,"light_blue, pink, orange, red, indigo, stations",857,857
0,1,1,1,0,1,1,0,0,1,4,50.0,0.09292108848193917,"light_blue, pink, orange, yellow, green, utilities",858,858
1,0,0,1,1,1,1,1,1,0,4,50.0,0.09280074819141629,"brown, orange, red, yellow, green, indigo, stations",859,859
0,1,1,1,1,1,0,0,0,0,4,50.0,0.09274062489371136,"light_blue, pink, orange, red, yellow",860,860
1,0,0,1,1,0,1,1,0,1,4,50.0,0.09272147414914735,"brown, orange, red, green, indigo, utilities",861,861
1,0,1,1,1,0,0,1,1,1,4,50.0,0.09268201765545912,"brown, pink, orange, red, indigo, stations, utilities",862,862
0,1,1,1,0,1,0,0,0,1,4,50.0,0.09263105900642257,"light_blue, pink, orange, yellow, utilities",863,863
0,1,1,1,1,1,0,0,1,0,4,50.0,0.09262878742193315,"light_blue, pink, orange, red, yellow, stations",864,864
1,0,0,1,1,1,1,0,1,1,4,50.0,0.09260961750338899,"brown, orange, red, yellow, green, stations, utilities",865,865
1,0,1,0,0,0,0,1,1,0,4,50.0,0.09254568403656718,"brown, pink, indigo, stations",866,866
0,1,1,1,1,1,1,0,0,1,4,50.0,0.09247568843570157,"light_blue, pink, orange, red, yellow, green, utilities",867,867
1,0,0,1,1,0,0,1,0,1,4,50.0,0.09240765120222538,"brown, orange, red, indigo, utilities",868,868
1,0,1,0,0,1,1,1,1,1,4,50.0,0.09240134143670187,"brown, pink, yellow, green, indigo, stations, utilities",869,869
1,0,1,1,1,1,0,1,1,1,4,50.0,0.09239071381372102,"brown, pink, orange, red, yellow, indigo, stations, utilities",870,870
1,0,1,0,1,1,1,1,1,0,4,50.0,0.09237743795797679,"brown, pink, red, yellow, green, indigo, stations",871,871
1,0,1,1,1,1,0,0,1,1,4,50.0,0.0923069397690828,"brown, pink, orange, red, yellow, stations, utilities",872,872
0,0,1,1,1,0,1,0,0,0,4,50.0,0.09219119261695899,"pink, orange, red, green",873,873
1,0,1,0,1,0,0,0,0,0,4,50.0,0.09218001040057647,"brown, pink, red",874,874
1,0,1,1,1,1,1,1,1,0,4,50.0,0.09216736682499134,"brown, pink, orange, red, yellow, green, indigo, stations",875,875
1,0,1,0,0,1,1,0,0,1,4,50.0,0.0921095885489185,"brown, pink, yellow, green, utilities",876,876
0,0,1,1,1,1,1,1,1,0,4,50.0,0.09206073258657692,"pink, orange, red, yellow, green, indigo, stations",877,877
1,0,0,1,1,1,0,1,1,0,4,50.0,0.09200650749788034,"brown, orange, red, yellow, indigo, stations",878,878
1,0,1,1,1,1,1,1,1,1,4,50.0,0.09193016783190948,"brown, pink, orange, red, yellow, green, indigo, stations, utilities",879,879
1,0,1,1,0,1,1,0,0,1,4,50.0,0.09192675067126471,"brown, pink, orange, yellow, green, utilities",880,880
1,0,1,1,0,1,1,1,1,0,4,50.0,0.09191413388437304,"brown, pink, orange, yellow, green, indigo, stations",881,881
1,0,1,1,1,1,0,1,0,1,4,50.0,0.09185795389478471,"brown, pink, orange, red, yellow, indigo, utilities",882,882
1,0,1,0,0,0,0,1,0,0,4,50.0,0.09181039122805351,"brown, pink, indigo",883,883
1,0,1,1,1,1,0,1,1,0,4,50.0,0.09173419686616736,"brown, pink, orange, red, yellow, indigo, stations",884,884
1,0,0,1,1,1,1,1,0,0,4,50.0,0.09173097520679725,"brown, orange, red, yellow, green, indigo",885,885
1,0,0,1,1,0,0,1,0,0,4,50.0,0.09172956317950524,"brown, orange, red, indigo",886,886
0,1,1,1,1,0,0,0,0,1,4,50.0,0.09172926919713571,"light_blue, pink, orange, red, utilities",887,887
1,0,1,1,1,1,1,0,1,1,4,50.0,0.09166551026639416,"brown, pink, orange, red, yellow, green, stations, utilities",888,888
0,0,1,1,1,1,0,0,0,1,4,50.0,0.09159555625150707,"pink, orange, red, yellow, utilities",889,889
1,0,0,1,1,1,0,1,0,0,4,50.0,0.09149095793430888,"brown, orange, red, yellow, indigo",890,890
1,0,1,0,0,0,1,0,0,0,4,50.0,0.09146898696384387,"brown, pink, green",891,891
1,0,0,1,1,0,1,0,1,1,4,50.0,0.09129224911210913,"brown, orange, red, green, stations, utilities",892,892
0,0,1,1,1,1,0,0,1,0,4,50.0,0.09127347360454785,"pink, orange, red, yellow, stations",893,893
1,0,0,1,1,1,1,0,0,1,4,50.0,0.09126542393632833,"brown, orange, red, yellow, green, utilities",894,894
1,0,1,1,1,0,0,1,0,1,4,50.0,0.09125321910316544,"brown, pink, orange, red, indigo, utilities",895,895
1,0,0,1,1,1,0,0,0,0,4,50.0,0.09115828520687994,"brown, orange, red, yellow",896,896
1,0,1,1,1,0,1,1,0,1,4,50.0,0.09114775995995425,"brown, pink, orange, red, green, indigo, utilities",897,897
1,0,1,1,0,1,0,0,0,1,4,50.0,0.09114283959071219,"brown, pink, orange, yellow, utilities",898,898
1,0,1,0,1,1,1,0,1,1,4,50.0,0.09112015384745682,"brown, pink, red, yellow, green, stations, utilities",899,899
1,0,1,1,1,0,1,1,1,0,4,50.0,0.09107322172905813,"brown, pink, orange, red, green, indigo, stations",900,900
1,0,1,0,0,1,1,0,1,1,4,50.0,0.09106529802520306,"brown, pink, yellow, green, stations, utilities",901,901
1,0,1,0,1,0,1,0,1,1,4,50.0,0.09105941102419615,"brown, pink, red, green, stations, utilities",902,902
1,0,0,1,1,0,1,0,0,1,4,50.0,0.09105045331453658,"brown, orange, red, green, utilities",903,903
1,0,1,0,1,0,1,1,1,0,4,50.0,0.09102720478745815,"brown, pink, red, green, indigo, stations",904,904
1,0,1,1,0,0,0,0,0,1,4,50.0,0.09102595335102007,"brown, pink, orange, utilities",905,905
1,0,1,1,1,0,1,1,0,0,4,50.0,0.09095768098281479,"brown, pink, orange, red, green, indigo",906,906
1,0,1,1,0,1,1,1,0,0,4,50.0,0.0909466837297688,"brown, pink, orange, yellow, green, indigo",907,907
1,0,1,0,1,1,1,0,0,0,4,50.0,0.09091284237000526,"brown, pink, red, yellow, green",908,908
1,0,0,1,1,0,0,0,1,1,4,50.0,0.09089770375988697,"brown, orange, red, stations, utilities",909,909
1,0,1,1,1,1,0,1,0,0,4,50.0,0.09086056059696146,"brown, pink, orange, red, yellow, indigo",910,910
1,0,1,1,1,1,1,1,0,0,4,50.0,0.09085918296265219,"brown, pink, orange, red, yellow, green, indigo",911,911
1,0,1,0,0,1,0,1,1,1,4,50.0,0.09078874900150784,"brown, pink, yellow, indigo, stations, utilities",912,912
1,0,0,1,1,1,0,0,1,1,4,50.0,0.09076582618174085,"brown, orange, red, yellow, stations, utilities",913,913
0,0,1,1,1,1,1,0,0,1,4,50.0,0.09067954251278211,"pink, orange, red, yellow, green, utilities",914,914
1,0,1,0,0,0,0,0,0,1,4,50.0,0.0906746464685743,"brown, pink, utilities",915,915
1,0,1,0,0,0,1,1,1,0,4,50.0,0.09066877495610709,"brown, pink, green, indigo, stations",916,916
1,0,1,0,1,0,0,1,1,0,4,50.0,0.09062073523215228,"brown, pink, red, indigo, stations",917,917
1,0,0,1,1,0,1,1,0,0,4,50.0,0.0905964961672541,"brown, orange, red, green, indigo",918,918
1,0,1,0,1,1,1,0,0,1,4,50.0,0.09057124438689786,"brown, pink, red, yellow, green, utilities",919,919
1,0,1,1,0,0,0,1,1,1,4,50.0,0.09055320000914205,"brown, pink, orange, indigo, stations, utilities",920,920
1,0,1,0,0,1,0,1,0,0,4,50.0,0.0905452550379994,"brown, pink, yellow, indigo",921,921
1,0,1,0,0,0,1,1,0,1,4,50.0,0.0905343414328682,"brown, pink, green, indigo, utilities",922,922
1,0,1,1,0,0,0,1,0,0,4,50.0,0.09051804773867941,"brown, pink, orange, indigo",923,923
1,0,1,0,0,0,1,1,0,0,4,50.0,0.09050463317217557,"brown, pink, green, indigo",924,924
1,0,1,0,0,1,0,1,1,0,4,50.0,0.09045475874794012,"brown, pink, yellow, indigo, stations",925,925
1,0,1,0,0,1,1,1,0,0,4,50.0,0.090439583067284,"brown, pink, yellow, green, indigo",926,926
1,0,0,1,1,1,0,0,1,0,4,50.0,0.09043209451851388,"brown, orange, red, yellow, stations",927,927
1,0,1,1,0,1,0,0,1,1,4,50.0,0.09041089211915401,"brown, pink, orange, yellow, stations, utilities",928,928
1,0,1,0,1,0,0,1,0,1,4,50.0,0.0903645407698089,"brown, pink, red, indigo, utilities",929,929
1,0,1,0,0,1,0,0,0,1,4,50.0,0.09030671617567007,"brown, pink, yellow, utilities",930,930
1,0,1,1,0,0,0,0,0,0,4,50.0,0.09020436257023681,"brown, pink, orange",931,931
1,0,1,1,1,0,1,0,1,1,4,50.0,0.09018423113492116,"brown, pink, orange, red, green, stations, utilities",932,932
1,0,1,0,1,1,0,0,0,0,4,50.0,0.09016349792662547,"brown, pink, red, yellow",933,933
1,0,1,0,1,1,0,0,1,1,4,50.0,0.09014956686085364,"brown, pink, red, yellow, stations, utilities",934,934
1,0,1,1,0,1,1,0,1,1,4,50.0,0.09009816496694126,"brown, pink, orange, yellow, green, stations, utilities",935,935
1,0,1,0,1,1,0,1,1,0,4,50.0,0.09008593170834656,"brown, pink, red, yellow, indigo, stations",936,936
1,0,0,1,1,1,0,0,0,1,4,50.0,0.09007030992716467,"brown, orange, red, yellow, utilities",937,937
1,0,1,0,0,0,0,1,1,1,4,50.0,0.09003195138770503,"brown, pink, indigo, stations, utilities",938,938
1,0,1,0,0,0,0,1,0,1,4,50.0,0.08998586130283806,"brown, pink, indigo, utilities",939,939
1,0,0,1,1,0,1,0,1,0,4,50.0,0.08991333268885963,"brown, orange, red, green, stations",940,940
1,0,1,1,1,1,1,0,0,1,4,50.0,0.08989778861219276,"brown, pink, orange, red, yellow, green, utilities",941,941
1,0,1,1,1,0,1,0,0,1,4,50.0,0.08987769050469753,"brown, pink, orange, red, green, utilities",942,942
0,0,1,1,1,1,0,0,0,0,4,50.0,0.08982236488437698,"pink, orange, red, yellow",943,943
1,0,1,1,1,0,0,0,0,1,4,50.0,0.08982099265255068,"brown, pink, orange, red, utilities",944,944
1,0,1,1,1,0,0,1,0,0,4,50.0,0.08976265871393693,"brown, pink, orange, red, indigo",945,945
1,0,1,0,1,0,1,0,1,0,4,50.0,0.08975648581781215,"brown, pink, red, green, stations",946,946
1,0,0,1,1,1,1,0,1,0,4,50.0,0.08973412385944093,"brown, orange, red, yellow, green, stations",947,947
1,0,1,0,1,1,0,0,1,0,4,50.0,0.08972946123858384,"brown, pink, red, yellow, stations",948,948
1,0,1,0,1,0,0,0,0,1,4,50.0,0.08969533704030346,"brown, pink, red, utilities",949,949
1,0,1,1,0,0,1,1,1,0,4,50.0,0.08968894260351332,"brown, pink, orange, green, indigo, stations",950,950
1,0,1,0,1,0,0,1,0,0,4,50.0,0.08967204720211483,"brown, pink, red, indigo",951,951
1,0,1,1,1,1,0,0,0,1,4,50.0,0.08966816240998107,"brown, pink, orange, red, yellow, utilities",952,952
1,0,1,1,0,0,1,1,0,0,4,50.0,0.08966246239168707,"brown, pink, orange, green, indigo",953,953
1,0,1,1,1,1,1,0,1,0,4,50.0,0.08965185259199984,"brown, pink, orange, red, yellow, green, stations",954,954
1,0,1,0,1,0,1,1,0,0,4,50.0,0.08962179118488023,"brown, pink, red, green, indigo",955,955
1,0,1,1,1,0,1,0,0,0,4,50.0,0.08959301724755288,"brown, pink, orange, red, green",956,956
0,0,1,1,0,1,1,0,0,0,4,50.0,0.08957717719653488,"pink, orange, yellow, green",957,957
1,0,1,0,0,1,1,1,1,0,4,50.0,0.08954902645867349,"brown, pink, yellow, green, indigo, stations",958,958
1,0,1,1,1,0,0,0,1,0,4,50.0,0.08949909305530843,"brown, pink, orange, red, stations",959,959
1,0,0,1,1,1,1,0,0,0,4,50.0,0.08948467073388583,"brown, orange, red, yellow, green",960,960
1,0,1,1,0,0,1,0,1,1,4,50.0,0.08947887355436494,"brown, pink, orange, green, stations, utilities",961,961
1,0,1,1,0,0,0,1,0,1,4,50.0,0.08934092188637201,"brown, pink, orange, indigo, utilities",962,962
1,0,1,1,0,1,0,0,0,0,4,50.0,0.08930115259933381,"brown, pink, orange, yellow",963,963
1,0,1,1,0,1,1,0,0,0,4,50.0,0.08927118137714847,"brown, pink, orange, yellow, green",964,964
1,0,1,0,0,1,0,0,1,1,4,50.0,0.08911345121374883,"brown, pink, yellow, stations, utilities",965,965
1,0,1,1,1,1,0,0,1,0,4,50.0,0.0890838036146914,"brown, pink, orange, red, yellow, stations",966,966
1,0,1,0,1,0,0,0,1,1,4,50.0,0.08908279202924911,"brown, pink, red, stations, utilities",967,967
1,0,1,1,0,0,1,0,1,0,4,50.0,0.08904322893525793,"brown, pink, orange, green, stations",968,968
1,0,1,1,1,1,0,0,0,0,4,50.0,0.08904084686035693,"brown, pink, orange, red, yellow",969,969
0,0,1,1,0,1,0,0,0,1,4,50.0,0.08901327034220738,"pink, orange, yellow, utilities",970,970
1,0,1,1,0,0,1,0,0,0,4,50.0,0.08895852023041316,"brown, pink, orange, green",971,971
1,0,1,0,0,1,1,0,1,0,4,50.0,0.08895316946057194,"brown, pink, yellow, green, stations",972,972
1,0,1,1,1,1,1,0,0,0,4,50.0,0.08894043367846394,"brown, pink, orange, red, yellow, green",973,973
1,0,1,0,0,0,0,0,1,0,4,50.0,0.08893084552941702,"brown, pink, stations",974,974
1,0,1,0,1,0,0,0,1,0,4,50.0,0.08886170176555266,"brown, pink, red, stations",975,975
1,0,1,0,0,1,0,0,0,0,4,50.0,0.08885582132343503,"brown, pink, yellow",976,976
1,0,1,1,0,0,0,1,1,0,4,50.0,0.08882049174538605,"brown, pink, orange, indigo, stations",977,977
1,0,1,0,0,1,1,0,0,0,4,50.0,0.08878744673010532,"brown, pink, yellow, green",978,978
1,0,1,1,0,1,1,0,1,0,4,50.0,0.08874585263986715,"brown, pink, orange, yellow, green, stations",979,979
0,0,1,1,0,0,1,0,0,1,4,50.0,0.08874360297914531,"pink, orange, green, utilities",980,980
0,0,1,1,1,0,0,0,0,0,4,50.0,0.08872497339955127,"pink, orange, red",981,981
1,0,1,1,1,0,1,0,1,0,4,50.0,0.08863522715162231,"brown, pink, orange, red, green, stations",982,982
1,0,1,1,1,0,0,0,0,0,4,50.0,0.08862506581426141,"brown, pink, orange, red",983,983
1,0,1,0,0,0,1,0,1,0,4,50.0,0.08858260611712701,"brown, pink, green, stations",984,984
1,0,1,0,1,1,1,0,1,0,4,50.0,0.08854581477809378,"brown, pink, red, yellow, green, stations",985,985
1,0,1,1,0,1,0,0,1,0,4,50.0,0.08854306276527439,"brown, pink, orange, yellow, stations",986,986
1,0,1,0,0,0,1,0,1,1,4,50.0,0.08848659166089583,"brown, pink, green, stations, utilities",987,987
1,0,1,0,0,0,0,0,1,1,4,50.0,0.08847289228305026,"brown, pink, stations, utilities",988,988
1,0,1,0,0,1,0,0,1,0,4,50.0,0.08837200714391154,"brown, pink, yellow, stations",989,989
1,0,1,1,1,0,0,0,1,1,4,50.0,0.08823715534890791,"brown, pink, orange, red, stations, utilities",990,990
0,0,1,1,1,0,0,0,1,0,4,50.0,0.088118114406366,"pink, orange, red, stations",991,991
1,0,1,1,0,0,0,0,1,1,4,50.0,0.08801371334812366,"brown, pink, orange, stations, utilities",992,992
1,0,1,1,0,0,0,0,1,0,4,50.0,0.08799523624608603,"brown, pink, orange, stations",993,993
0,0,1,1,1,0,1,0,1,0,4,50.0,0.08773553763550154,"pink, orange, red, green, stations",994,994
0,0,1,1,0,0,1,0,1,1,4,50.0,0.087121546049643,"pink, orange, green, stations, utilities",995,995
0,0,1,1,0,1,0,0,1,0,4,50.0,0.08703429623778663,"pink, orange, yellow, stations",996,996
0,0,1,1,0,1,1,0,1,0,4,50.0,0.08695799431905793,"pink, orange, yellow, green, stations",997,997
0,0,1,1,0,1,1,0,0,1,4,50.0,0.08694194306029294,"pink, orange, yellow, green, utilities",998,998
0,0,1,1,0,0,1,1,0,0,4,50.0,0.08687468150589787,"pink, orange, green, indigo",999,999
0,0,1,1,1,0,0,0,0,1,4,50.0,0.08682142938110964,"pink, orange, red, utilities",1000,1000
0,0,1,1,1,0,1,0,0,1,4,50.0,0.08624938939292714,"pink, orange, red, green, utilities",1001,1001
0,0,1,1,1,0,0,0,1,1,4,50.0,0.08611336594098667,"pink, orange, red, stations, utilities",1002,1002
0,0,1,1,1,0,0,1,0,0,4,50.0,0.0855369113825899,"pink, orange, red, indigo",1003,1003
0,0,1,1,0,0,1,1,0,1,4,50.0,0.08552836674414699,"pink, orange, green, indigo, utilities",1004,1004
0,0,1,1,1,0,1,1,0,0,4,50.0,0.085471916651191,"pink, orange, red, green, indigo",1005,1005
0,0,1,1,1,0,0,1,0,1,4,50.0,0.08546695197457281,"pink, orange, red, indigo, utilities",1006,1006
0,0,1,1,0,1,1,1,0,0,4,50.0,0.0854537720111404,"pink, orange, yellow, green, indigo",1007,1007
0,0,1,1,0,1,1,0,1,1,4,50.0,0.0853780637503652,"pink, orange, yellow, green, stations, utilities",1008,1008
0,0,1,1,0,0,1,1,1,0,4,50.0,0.0853468877464094,"pink, orange, green, indigo, stations",1009,1009
0,0,1,1,0,1,0,1,0,1,4,50.0,0.0853112918690807,"pink, orange, yellow, indigo, utilities",1010,1010
0,0,1,1,0,1,0,1,0,0,4,50.0,0.08528717995894897,"pink, orange, yellow, indigo",1011,1011
0,0,1,1,0,1,0,0,1,1,4,50.0,0.08523924745228306,"pink, orange, yellow, stations, utilities",1012,1012
0,0,1,1,1,0,1,0,1,1,4,50.0,0.08513066731641161,"pink, orange, red, green, stations, utilities",1013,1013
0,0,1,1,0,1,1,1,1,0,4,50.0,0.08497605777273227,"pink, orange, yellow, green, indigo, stations",1014,1014
0,0,1,1,0,1,0,1,1,0,4,50.0,0.08481198744839522,"pink, orange, yellow, indigo, stations",1015,1015
0,0,1,1,0,1,1,1,0,1,4,50.0,0.08459150845953638,"pink, orange, yellow, green, indigo, utilities",1016,1016
0,0,1,1,1,0,1,1,1,0,4,50.0,0.08453405267863076,"pink, orange, red, green, indigo, stations",1017,1017
0,0,1,1,1,0,1,1,0,1,4,50.0,0.08442952443314802,"pink, orange, red, green, indigo, utilities",1018,1018
0,0,1,1,1,0,0,1,1,1,4,50.0,0.08364494329275846,"pink, orange, red, indigo, stations, utilities",1019,1019
0,0,1,1,1,0,1,1,1,1,4,50.0,0.08345383097331616,"pink, orange, red, green, indigo, stations, utilities",1020,1020
0,0,1,1,0,1,1,1,1,1,4,50.0,0.08337079485717297,"pink, orange, yellow, green, indigo, stations, utilities",1021,1021
0,0,1,1,1,0,0,1,1,0,4,50.0,0.08309920354468694,"pink, orange, red, indigo, stations",1022,1022
0,0,1,1,0,1,0,1,1,1,4,50.0,0.08288458292018885,"pink, orange, yellow, indigo, stations, utilities",1023,1023
0,0,1,1,0,0,1,1,1,1,4,50.0,0.08238260453658217,"pink, orange, green, indigo, stations, utilities",1024,1024
